Date,Open,High,Low,Close,Volume,Open Interest
1/2/98,1793.17,1808.67,1785.67,1808.42,1577,5945
1/5/98,1809.17,1829.17,1804.17,1816.92,3630,5815
1/6/98,1808.17,1816.92,1798.17,1801.67,2964,5711
1/7/98,1798.17,1801.17,1774.67,1790.67,4026,6208
1/8/98,1789.17,1803.17,1780.42,1787.67,3432,6359
1/9/98,1789.17,1793.67,1744.57,1751.67,5176,6573
1/12/98,1732.17,1770.17,1731.17,1769.42,4897,7014
1/13/98,1777.17,1792.67,1773.67,1790.67,3218,6860
1/14/98,1797.17,1797.17,1777.17,1790.17,3906,7092
1/15/98,1786.17,1801.67,1782.17,1788.67,3224,6982
1/16/98,1802.17,1805.67,1794.22,1801.67,2123,6911
1/20/98,1801.17,1823.42,1800.17,1823.17,2426,7015
1/21/98,1815.17,1826.17,1810.17,1821.42,3109,6776
1/22/98,1809.17,1825.67,1807.17,1815.42,3025,6652
1/23/98,1822.17,1825.17,1807.17,1820.42,2857,6764
1/26/98,1822.17,1824.17,1803.17,1810.57,2870,6675
1/27/98,1810.17,1837.17,1810.17,1831.67,4606,7133
1/28/98,1837.17,1861.17,1836.17,1858.42,2305,7330
1/29/98,1853.17,1878.17,1852.67,1860.17,2882,7487
1/30/98,1867.17,1874.17,1859.17,1867.17,3243,7022
2/2/98,1887.17,1898.17,1884.17,1893.77,3150,7067
2/3/98,1894.47,1909.17,1889.17,1906.17,2912,7181
2/4/98,1903.17,1922.17,1900.17,1916.92,2519,7109
2/5/98,1928.17,1939.17,1905.17,1908.67,4179,7341
2/6/98,1908.17,1930.17,1905.17,1928.02,2982,7364
2/9/98,1934.17,1934.17,1909.17,1916.92,2674,7494
2/10/98,1917.17,1940.67,1913.67,1934.92,3317,7770
2/11/98,1932.17,1939.17,1924.17,1930.92,2077,7602
2/12/98,1923.17,1940.37,1913.17,1934.67,3230,7848
2/13/98,1931.17,1937.17,1927.17,1928.82,1733,7593
2/17/98,1936.17,1942.17,1916.17,1919.17,3579,7867
2/18/98,1916.17,1935.17,1916.17,1934.92,3821,7948
2/19/98,1939.17,1955.17,1937.17,1947.67,3556,8156
2/20/98,1954.17,1954.67,1932.17,1951.67,3572,8177
2/23/98,1971.17,1978.17,1958.17,1976.92,3087,8309
2/24/98,1982.17,1987.17,1964.17,1964.82,4414,8379
2/25/98,1969.67,1994.17,1969.17,1993.42,3346,8453
2/26/98,1990.17,1999.57,1987.27,1998.17,2606,8520
2/27/98,1998.67,2004.67,1985.17,1985.57,3477,8728
3/2/98,1991.17,1995.17,1966.67,1970.92,4613,8856
3/3/98,1959.17,1977.17,1951.17,1975.17,4562,8973
3/4/98,1960.17,1972.17,1957.17,1967.92,3468,9187
3/5/98,1937.92,1937.92,1912.17,1915.32,5753,8747
3/6/98,1926.17,1950.67,1924.17,1949.92,4371,9188
3/9/98,1941.17,1945.17,1917.17,1919.42,4351,9109
3/10/98,1935.17,1937.17,1919.17,1936.42,3879,9152
3/11/98,1946.17,1953.67,1933.17,1941.42,4716,8921
3/12/98,1949.17,1954.17,1935.67,1953.47,2563,7838
3/13/98,1961.17,1969.17,1953.67,1958.82,962,7376
3/16/98,1964.17,1969.17,1960.17,1966.47,793,6983
3/17/98,1965.17,1965.17,1945.17,1955.12,1082,6417
3/18/98,1954.17,1965.17,1947.17,1964.12,697,6204
3/19/98,1966.92,1974.92,1963.92,1972.92,4660,5719
3/20/98,1977.92,1977.92,1954.92,1957.42,4534,5514
3/23/98,1956.92,1974.17,1953.42,1967.17,3956,5872
3/24/98,1971.62,1988.92,1969.42,1987.52,2779,6002
3/25/98,2012.42,2017.92,1992.92,2001.42,4701,6288
3/26/98,1999.92,2011.92,1992.92,2004.92,2820,6223
3/27/98,2014.92,2014.92,1991.42,1999.42,3243,5933
3/30/98,1997.92,2002.92,1986.92,1995.67,1689,5769
3/31/98,1999.92,2015.42,1998.92,2009.42,3144,6427
4/1/98,2011.92,2018.92,1990.92,2016.17,3854,6302
4/2/98,2015.92,2024.92,2008.92,2015.17,2662,6592
4/3/98,2017.92,2026.92,2011.92,2020.92,2155,6647
4/6/98,2020.42,2020.42,1986.42,1987.67,3522,6859
4/7/98,1986.17,1988.92,1956.92,1965.92,5014,6769
4/8/98,1967.92,1983.92,1962.92,1977.42,2312,6838
4/9/98,1981.92,1988.92,1975.92,1984.92,2109,6874
4/13/98,1980.92,1990.92,1967.02,1987.92,3459,7351
4/14/98,1984.92,2001.92,1979.97,1998.42,2288,7232
4/15/98,2007.92,2023.82,2006.92,2017.37,3819,7386
4/16/98,2005.92,2014.92,1999.17,2009.92,3433,7272
4/17/98,2007.92,2018.67,1999.42,2017.92,2476,7161
4/20/98,2015.92,2038.92,2014.42,2033.97,2342,7623
4/21/98,2041.92,2054.42,2034.42,2053.67,2368,7471
4/22/98,2055.42,2078.92,2054.42,2073.42,3649,8177
4/23/98,2065.92,2065.92,2038.42,2040.67,4155,8418
4/24/98,2038.92,2053.92,2024.92,2032.42,3069,8309
4/27/98,2001.92,2009.92,1985.92,2001.92,3850,8533
4/28/98,2024.92,2026.92,1989.17,2006.52,5461,8167
4/29/98,2006.92,2024.92,2002.92,2019.17,3880,8204
4/30/98,2029.92,2038.92,2023.42,2030.52,2278,8414
5/1/98,2028.92,2037.92,2019.42,2031.67,2017,8399
5/4/98,2033.92,2049.92,2031.92,2034.17,2622,8564
5/5/98,2033.92,2037.92,2022.92,2025.17,2740,8304
5/6/98,2035.92,2035.92,2013.92,2019.67,2889,8350
5/7/98,2022.92,2022.92,1999.42,2002.17,2975,8644
5/8/98,2000.92,2037.92,1999.42,2037.42,4205,9026
5/11/98,2040.92,2043.92,2012.92,2014.17,3468,8501
5/12/98,2017.92,2040.92,2008.92,2040.42,3995,8792
5/13/98,2043.92,2050.67,2033.92,2039.92,2811,8618
5/14/98,2029.92,2060.92,2027.92,2041.17,3426,8462
5/15/98,2042.92,2046.42,2022.92,2025.57,3428,8245
5/18/98,2015.02,2036.92,2008.92,2020.57,3158,8341
5/19/98,2025.92,2038.92,2023.92,2035.67,3063,8405
5/20/98,2035.67,2038.92,2008.67,2013.67,4310,8456
5/21/98,2015.92,2022.42,1996.92,2002.42,3075,8550
5/22/98,2005.92,2006.92,1983.92,1990.42,2962,8412
5/26/98,1998.92,2005.42,1972.92,1977.42,4836,8916
5/27/98,1963.92,1988.92,1953.42,1988.67,5634,8615
5/28/98,1982.92,1996.42,1973.42,1990.42,3325,8472
5/29/98,1992.92,1995.42,1965.92,1966.17,4861,9341
6/1/98,1960.92,1966.42,1933.42,1939.92,4382,9429
6/2/98,1951.92,1967.92,1942.12,1958.42,4360,9087
6/3/98,1967.92,1973.92,1930.92,1931.42,4381,9324
6/4/98,1946.92,1970.92,1940.92,1970.27,4908,8498
6/5/98,1970.27,1985.92,1959.92,1983.42,4717,8464
6/8/98,1980.42,1988.42,1973.92,1983.17,2423,8147
6/9/98,1979.17,1999.67,1976.92,1996.17,3034,8327
6/10/98,1985.92,1999.92,1967.92,1973.67,4747,7823
6/11/98,1975.92,1980.42,1955.92,1959.07,2961,6767
6/12/98,1956.92,1961.92,1932.07,1962.17,1203,6346
6/15/98,1944.92,1967.92,1944.92,1945.92,1789,6176
6/16/98,1953.92,1984.92,1946.92,1983.42,1237,5841
6/17/98,1986.92,2010.92,1986.92,2002.42,6447,7130
6/18/98,1995.42,2005.92,1989.92,1999.17,5276,8242
6/19/98,2011.92,2014.42,1999.92,2013.17,4395,9251
6/22/98,2011.92,2040.42,2005.17,2036.42,3556,9570
6/23/98,2039.42,2076.92,2039.42,2075.67,4627,10039
6/24/98,2084.92,2107.92,2066.17,2106.92,5774,10073
6/25/98,2112.92,2121.92,2080.92,2086.67,6069,9614
6/26/98,2086.92,2100.42,2084.92,2098.67,3073,9510
6/29/98,2106.92,2118.42,2102.92,2115.17,2743,9280
6/30/98,2104.92,2119.42,2094.92,2110.92,2861,9439
7/1/98,2121.42,2131.92,2105.92,2125.92,4888,9991
7/2/98,2121.92,2123.67,2101.92,2104.92,3066,9610
7/6/98,2108.92,2118.92,2096.92,2118.67,3684,9211
7/7/98,2117.92,2120.92,2101.92,2120.67,3735,9528
7/8/98,2121.92,2152.92,2116.92,2150.62,4024,9512
7/9/98,2146.92,2163.92,2143.42,2154.77,3775,9544
7/10/98,2155.92,2164.42,2138.92,2159.42,3045,9489
7/13/98,2163.92,2193.92,2163.92,2191.42,3804,9719
7/14/98,2198.42,2204.42,2185.92,2191.17,4250,9625
7/15/98,2194.92,2223.92,2194.92,2219.37,4304,9841
7/16/98,2223.42,2228.92,2207.92,2222.97,4277,9957
7/17/98,2227.92,2238.42,2214.42,2236.42,4943,10115
7/20/98,2236.92,2249.92,2227.12,2236.42,4014,10673
7/21/98,2239.92,2256.92,2195.92,2196.92,8530,10561
7/22/98,2196.92,2209.92,2174.92,2201.42,7509,10285
7/23/98,2198.92,2216.92,2172.92,2173.42,5939,10306
7/24/98,2185.92,2194.42,2154.92,2176.42,5066,9989
7/27/98,2162.92,2197.92,2140.92,2194.92,6671,9799
7/28/98,2194.92,2202.92,2154.52,2155.22,7257,9850
7/29/98,2172.92,2179.92,2143.92,2147.17,5085,9899
7/30/98,2152.92,2188.17,2152.92,2188.17,3551,10000
7/31/98,2187.92,2190.42,2134.92,2136.92,5226,10230
8/3/98,2139.92,2151.92,2127.42,2132.17,4343,10286
8/4/98,2146.92,2152.92,2072.92,2074.92,9500,10469
8/5/98,2081.92,2111.32,2048.92,2096.92,7157,9606
8/6/98,2087.92,2133.92,2084.92,2127.92,4685,9331
8/7/98,2136.92,2154.92,2122.92,2131.92,4252,9237
8/10/98,2129.92,2141.92,2117.42,2125.67,3691,9180
8/11/98,2095.67,2105.92,2079.42,2090.92,5852,8785
8/12/98,2105.92,2120.92,2104.22,2120.42,3566,8912
8/13/98,2114.42,2128.92,2088.92,2091.42,4616,9414
8/14/98,2106.92,2114.92,2081.92,2094.17,3721,9439
8/17/98,2086.92,2133.92,2082.92,2130.92,6213,9903
8/18/98,2134.92,2171.42,2134.92,2163.42,4618,9484
8/19/98,2179.92,2183.92,2157.02,2157.97,5672,9281
8/20/98,2149.92,2171.92,2146.42,2159.67,4578,9494
8/21/98,2142.92,2144.92,2105.92,2140.67,5029,9045
8/24/98,2141.92,2156.92,2127.42,2135.17,2948,9193
8/25/98,2149.92,2163.92,2135.42,2151.17,2992,9203
8/26/98,2128.92,2152.42,2121.17,2137.42,4791,9165
8/27/98,2137.92,2144.92,2059.92,2060.92,6440,9886
8/28/98,2073.92,2084.92,2008.92,2031.67,5775,8793
8/31/98,2034.92,2041.92,1877.92,1882.92,6739,9718
9/1/98,1886.92,1986.92,1873.92,1985.92,8485,9753
9/2/98,1986.92,2018.92,1969.92,1981.42,4037,9639
9/3/98,1956.92,1990.92,1951.42,1968.42,4808,9616
9/4/98,1982.92,1988.92,1938.42,1961.67,3204,9627
9/8/98,1972.42,2049.92,1972.42,2049.67,4258,9024
9/9/98,2050.17,2058.42,2014.02,2014.72,4336,8601
9/10/98,2006.92,2010.42,1971.02,1991.42,2646,7505
9/11/98,2006.92,2050.92,1996.92,2045.42,1238,6582
9/14/98,2066.92,2079.92,2063.92,2070.42,1709,5576
9/15/98,2056.92,2085.92,2055.92,2084.92,774,5336
9/16/98,2085.92,2094.92,2075.92,2095.67,747,5236
9/17/98,2097.42,2098.42,2047.42,2054.42,4522,6932
9/18/98,2052.42,2066.42,2037.42,2064.92,2992,6704
9/21/98,2025.42,2091.42,2018.42,2086.92,3408,6706
9/22/98,2086.92,2107.42,2063.42,2097.92,2960,6742
9/23/98,2097.42,2157.42,2087.42,2154.87,3895,6949
9/24/98,2153.42,2165.42,2102.42,2114.42,4345,6707
9/25/98,2132.42,2148.92,2084.52,2141.42,3839,6889
9/28/98,2162.42,2174.42,2125.92,2148.92,4625,6982
9/29/98,2148.92,2162.42,2118.92,2139.17,3547,6809
9/30/98,2127.42,2146.47,2097.42,2104.42,2944,6856
10/1/98,2102.42,2111.42,2020.42,2032.67,4827,6977
10/2/98,2033.92,2048.42,1983.42,2040.42,4463,7148
10/5/98,2042.42,2050.37,1925.42,1959.42,6261,7457
10/6/98,1959.42,2008.42,1927.42,1937.42,4728,7574
10/7/98,1934.42,1969.42,1889.42,1905.92,4843,7564
10/8/98,1922.42,1922.42,1811.42,1883.42,5838,7537
10/9/98,1889.42,1956.92,1873.92,1955.67,5838,7537
10/12/98,1937.42,2014.42,1937.42,1997.92,2880,7014
10/13/98,1988.42,2009.42,1951.42,1958.92,4646,7238
10/14/98,1957.42,2007.42,1937.67,1988.87,5256,8120
10/15/98,1967.47,2082.42,1967.47,2057.92,4217,8335
10/16/98,2072.42,2072.42,2039.42,2052.42,3273,8938
10/19/98,2046.42,2065.92,2034.42,2064.92,2958,9044
10/20/98,2057.47,2096.92,2030.42,2033.92,5033,9163
10/21/98,2051.92,2086.42,2032.42,2081.92,6145,9163
10/22/98,2081.92,2111.42,2069.42,2109.77,3796,9130
10/23/98,2112.42,2113.42,2086.42,2090.47,2660,8813
10/26/98,2088.42,2124.42,2077.42,2121.42,3721,8873
10/27/98,2131.42,2146.42,2105.42,2110.92,5889,8729
10/28/98,2107.42,2133.42,2094.42,2129.67,5038,8367
10/29/98,2128.92,2158.42,2117.72,2155.42,3428,8013
10/30/98,2157.42,2167.42,2144.42,2156.67,2568,8011
11/2/98,2156.42,2177.42,2149.42,2176.92,2891,7940
11/3/98,2176.42,2177.42,2145.42,2150.92,3160,7918
11/4/98,2150.42,2191.92,2150.42,2185.92,4647,8343
11/5/98,2186.42,2200.42,2173.92,2195.42,3356,8325
11/6/98,2196.42,2212.42,2187.42,2208.92,2223,8335
11/9/98,2208.32,2222.42,2194.42,2217.67,4018,8720
11/10/98,2216.42,2239.42,2206.42,2222.92,3699,8632
11/11/98,2225.92,2253.42,2225.92,2232.92,4534,9118
11/12/98,2222.42,2230.42,2210.42,2214.92,3412,9261
11/13/98,2206.42,2228.92,2201.42,2217.42,3252,9547
11/16/98,2226.42,2241.42,2205.42,2227.87,3569,9367
11/17/98,2223.17,2260.42,2212.42,2250.67,4945,9567
11/18/98,2250.47,2270.92,2244.47,2265.42,4023,9537
11/19/98,2265.42,2299.42,2263.42,2290.17,3956,9579
11/20/98,2289.42,2302.42,2278.42,2296.52,4010,9440
11/23/98,2283.72,2344.42,2283.72,2334.92,3677,9636
11/24/98,2334.42,2355.42,2325.42,2330.92,2906,9496
11/25/98,2327.42,2349.42,2313.42,2345.42,2107,9487
11/27/98,2344.92,2378.92,2344.42,2377.42,1184,9582
11/30/98,2378.42,2381.42,2299.42,2301.42,5615,9513
12/1/98,2300.42,2379.42,2274.97,2377.92,7665,9594
12/2/98,2379.42,2381.82,2338.42,2365.92,5792,9443
12/3/98,2364.42,2387.92,2312.42,2312.97,6265,9498
12/4/98,2312.42,2383.42,2312.42,2382.42,5682,10008
12/7/98,2381.92,2425.92,2375.42,2422.17,4313,10171
12/8/98,2417.47,2445.67,2394.42,2413.42,5617,10061
12/9/98,2424.42,2433.92,2404.42,2431.07,4598,9744
12/10/98,2432.42,2440.42,2390.42,2394.42,3335,8790
12/11/98,2394.42,2428.42,2389.42,2417.92,1943,7293
12/14/98,2402.42,2403.42,2352.92,2359.92,1404,6769
12/15/98,2377.42,2409.42,2367.92,2406.92,816,6293
12/16/98,2406.92,2419.92,2382.92,2402.42,5155,7316
12/17/98,2391.92,2434.92,2391.92,2433.92,4031,8415
12/18/98,2431.92,2482.92,2431.92,2476.92,3156,8885
12/21/98,2474.12,2537.92,2473.92,2524.92,2913,9074
12/22/98,2521.92,2536.42,2492.92,2514.17,3722,8887
12/23/98,2511.92,2562.92,2502.92,2559.12,2099,9037
12/24/98,2561.87,2561.92,2544.92,2544.97,1222,8619
12/28/98,2536.92,2575.92,2533.92,2558.67,1888,8792
12/29/98,2561.92,2569.92,2537.92,2568.42,2502,8746
12/30/98,2564.92,2584.67,2543.92,2548.92,3218,8957
12/31/98,2546.92,2590.92,2546.92,2575.92,2357,8512
1/4/99,2567.92,2619.92,2567.92,2595.42,2990,8596
1/5/99,2596.92,2646.92,2587.92,2646.42,3089,9069
1/6/99,2649.92,2708.92,2644.92,2706.42,7406,9576
1/7/99,2703.97,2717.92,2671.92,2707.92,4957,10290
1/8/99,2697.42,2744.92,2673.92,2713.92,6036,10133
1/11/99,2733.92,2750.42,2704.92,2748.42,5804,10248
1/12/99,2747.87,2749.62,2673.92,2680.92,7391,9485
1/13/99,2699.42,2725.92,2595.92,2682.42,7737,10001
1/14/99,2680.72,2703.92,2636.92,2644.42,6708,9548
1/15/99,2646.92,2722.42,2631.92,2721.92,4450,9712
1/19/99,2721.92,2773.92,2712.92,2766.17,4317,10183
1/20/99,2779.92,2836.92,2766.92,2770.92,6934,10657
1/21/99,2771.92,2778.92,2671.92,2674.92,8606,10337
1/22/99,2672.02,2728.92,2642.92,2695.17,6489,10750
1/25/99,2678.42,2743.92,2675.92,2742.42,4113,10933
1/26/99,2741.92,2804.92,2724.92,2803.92,5181,11609
1/27/99,2799.17,2830.92,2759.92,2771.42,5792,11131
1/28/99,2765.92,2840.92,2761.92,2831.42,7203,13602
1/29/99,2832.42,2860.92,2804.92,2860.42,5772,13506
2/1/99,2861.92,2886.92,2844.92,2861.42,4741,14242
2/2/99,2860.92,2863.92,2796.22,2815.17,8485,13388
2/3/99,2809.07,2853.92,2796.92,2847.92,6808,14215
2/4/99,2849.92,2864.92,2755.92,2766.42,8501,13902
2/5/99,2763.92,2777.92,2692.92,2718.92,7899,13396
2/8/99,2719.42,2768.92,2714.92,2762.42,6811,14201
2/9/99,2763.92,2764.92,2663.92,2665.42,7411,14193
2/10/99,2661.92,2706.92,2649.92,2665.92,8218,14578
2/11/99,2674.92,2785.92,2666.92,2784.42,6998,15163
2/12/99,2780.77,2793.92,2682.92,2692.92,5810,14955
2/16/99,2696.92,2734.82,2666.92,2674.92,5067,14113
2/17/99,2664.87,2683.92,2608.92,2626.92,7997,14303
2/18/99,2626.92,2646.92,2590.92,2633.32,7420,14978
2/19/99,2631.92,2670.92,2623.92,2653.42,5343,14791
2/22/99,2654.92,2726.92,2641.92,2717.92,6928,15263
2/23/99,2712.92,2763.42,2712.92,2762.67,7163,14932
2/24/99,2758.92,2781.92,2692.92,2697.42,6119,15180
2/25/99,2703.42,2717.92,2658.92,2695.42,8509,15520
2/26/99,2695.42,2699.92,2631.92,2651.92,5960,15110
3/1/99,2655.92,2674.92,2625.92,2663.42,4848,15154
3/2/99,2663.42,2683.92,2606.92,2618.42,5666,15372
3/3/99,2616.92,2637.92,2591.92,2634.42,6938,15619
3/4/99,2636.92,2690.92,2601.92,2648.92,14993,16541
3/5/99,2653.42,2699.92,2648.92,2685.92,9188,18550
3/8/99,2698.47,2766.67,2686.67,2765.27,7311,19099
3/9/99,2760.27,2798.92,2744.92,2747.92,7870,18319
3/10/99,2745.42,2772.82,2735.92,2768.67,6962,15788
3/11/99,2767.42,2794.92,2741.92,2780.42,5413,13304
3/12/99,2771.92,2771.92,2715.92,2732.92,5237,10734
3/15/99,2731.92,2787.92,2719.92,2780.42,8468,12484
3/16/99,2779.42,2809.92,2767.92,2802.42,4304,13082
3/17/99,2797.92,2804.92,2779.92,2787.92,5570,14900
3/18/99,2787.92,2827.92,2749.92,2823.42,6462,16061
3/19/99,2826.92,2849.92,2765.92,2768.42,6671,17132
3/22/99,2759.92,2785.92,2742.92,2745.42,5872,17178
3/23/99,2749.92,2749.92,2667.92,2672.42,9423,18501
3/24/99,2676.92,2743.92,2659.92,2738.12,8086,19011
3/25/99,2733.92,2813.92,2732.92,2812.42,6711,19097
3/26/99,2812.42,2820.92,2780.92,2793.42,5709,18926
3/29/99,2792.87,2868.92,2789.82,2852.92,5500,18543
3/30/99,2858.92,2880.92,2841.92,2855.92,4485,18820
3/31/99,2858.92,2885.92,2815.92,2824.92,6496,19654
4/1/99,2828.92,2871.92,2816.92,2859.42,4407,19334
4/5/99,2880.92,2943.92,2879.92,2942.87,6201,19538
4/6/99,2939.22,2967.92,2918.92,2943.42,5643,19693
4/7/99,2939.92,2969.92,2874.12,2919.42,9292,20891
4/8/99,2914.92,2948.92,2872.92,2943.42,7664,20215
4/9/99,2939.92,2958.92,2920.92,2955.42,3419,20423
4/12/99,2920.42,2951.92,2901.92,2935.92,5684,20379
4/13/99,2936.92,2956.92,2887.92,2906.92,7643,20839
4/14/99,2899.92,2930.92,2816.92,2830.42,9696,21133
4/15/99,2828.92,2862.92,2772.92,2857.67,10270,21682
4/16/99,2852.02,2864.92,2777.92,2792.42,8282,22292
4/19/99,2792.92,2824.92,2682.92,2694.92,11249,21936
4/20/99,2696.37,2749.92,2669.92,2738.42,11866,21324
4/21/99,2737.92,2841.92,2719.92,2839.92,9492,22483
4/22/99,2844.92,2904.92,2836.92,2896.42,9239,22722
4/23/99,2889.87,2944.67,2859.92,2926.42,11027,21351
4/26/99,2922.92,2996.92,2922.92,2971.42,9957,21509
4/27/99,2974.92,3002.92,2914.92,2941.92,12259,21831
4/28/99,2919.92,2933.92,2856.92,2865.92,9336,21265
4/29/99,2862.92,2866.92,2802.92,2842.92,9889,21313
4/30/99,2843.92,2888.92,2792.92,2854.92,9000,21761
5/3/99,2859.92,2866.92,2814.92,2848.92,7718,20917
5/4/99,2848.92,2887.92,2802.92,2813.92,10683,21457
5/5/99,2813.42,2879.92,2753.92,2877.42,13580,21009
5/6/99,2876.92,2879.92,2782.92,2798.92,10123,21265
5/7/99,2805.92,2837.92,2772.92,2828.92,8775,21912
5/10/99,2834.92,2864.92,2815.92,2850.42,7501,22517
5/11/99,2848.42,2897.92,2842.92,2883.92,5868,22647
5/12/99,2883.92,2934.92,2849.92,2923.42,7421,23236
5/13/99,2928.42,2951.92,2874.92,2884.92,7630,23439
5/14/99,2889.87,2903.92,2826.92,2840.92,7041,23172
5/17/99,2840.92,2886.92,2806.92,2876.92,7304,23714
5/18/99,2876.92,2892.92,2849.92,2879.42,7238,23193
5/19/99,2869.92,2904.92,2845.92,2903.42,6330,23290
5/20/99,2902.92,2907.92,2835.92,2841.42,6446,23435
5/21/99,2839.92,2854.92,2810.92,2821.92,7106,22628
5/24/99,2820.92,2844.92,2751.92,2773.42,9094,22749
5/25/99,2771.92,2794.92,2695.92,2698.42,10990,22892
5/26/99,2697.92,2757.92,2659.92,2752.42,12471,23260
5/27/99,2751.92,2779.92,2719.92,2757.92,12734,24569
5/28/99,2754.92,2804.92,2739.92,2784.67,6470,24961
6/1/99,2784.92,2799.92,2727.92,2737.42,9097,24968
6/2/99,2737.92,2784.92,2687.92,2774.92,10610,25383
6/3/99,2778.92,2791.92,2731.92,2745.42,8150,23747
6/4/99,2741.87,2812.92,2737.42,2803.92,7828,23802
6/7/99,2812.92,2859.92,2807.42,2850.92,7225,24103
6/8/99,2851.92,2862.92,2785.92,2795.67,13146,24006
6/9/99,2794.92,2835.92,2790.42,2830.42,11496,21470
6/10/99,2830.92,2833.92,2784.92,2807.92,8349,18534
6/11/99,2813.92,2821.92,2760.92,2776.67,4335,16657
6/14/99,2774.92,2779.92,2723.92,2731.67,3237,15419
6/15/99,2736.67,2778.67,2726.67,2766.17,8765,18110
6/16/99,2762.67,2874.67,2762.67,2873.17,12540,19024
6/17/99,2873.62,2907.67,2845.67,2896.17,14212,22500
6/18/99,2892.67,2913.67,2855.67,2912.67,4461,22327
6/21/99,2902.67,2975.67,2902.67,2973.67,8019,22602
6/22/99,2973.67,2988.67,2916.67,2921.17,10583,22796
6/23/99,2923.67,2943.67,2893.67,2937.67,7642,22692
6/24/99,2937.67,2939.67,2884.67,2896.67,8965,22620
6/25/99,2896.67,2928.67,2873.67,2893.42,5985,22322
6/28/99,2893.67,2945.67,2892.67,2942.17,7671,22584
6/29/99,2942.17,2982.67,2931.67,2972.67,6291,22613
6/30/99,2972.67,3027.67,2946.67,3005.77,9140,23008
7/1/99,3008.67,3035.67,2974.67,3024.17,6753,22707
7/2/99,3023.67,3058.67,3010.67,3055.17,3186,22337
7/6/99,3057.67,3088.67,3025.67,3044.67,7233,22379
7/7/99,3042.67,3052.67,3019.67,3041.17,7238,22058
7/8/99,3041.67,3082.67,3028.67,3067.67,6655,22611
7/9/99,3073.67,3098.67,3061.67,3096.17,4195,22287
7/12/99,3096.67,3115.67,3068.67,3083.17,8478,22016
7/13/99,3084.67,3085.67,3050.67,3073.67,6014,21892
7/14/99,3073.72,3115.67,3060.67,3114.17,7022,21909
7/15/99,3114.17,3134.67,3106.67,3131.67,6441,21606
7/16/99,3129.67,3168.67,3123.67,3152.67,5632,21642
7/19/99,3155.67,3165.67,3119.67,3134.17,8561,20949
7/20/99,3122.67,3131.92,3027.67,3031.67,13649,19832
7/21/99,3042.67,3065.67,3020.67,3046.67,10178,20143
7/22/99,3048.67,3052.67,2978.67,2986.67,10968,19665
7/23/99,2985.67,3010.67,2963.67,2988.52,7484,20131
7/26/99,2993.67,2998.67,2928.67,2933.67,8391,20336
7/27/99,2933.67,3010.67,2933.67,2985.17,10111,20315
7/28/99,2993.17,3033.67,2972.67,3016.67,7852,20798
7/29/99,3017.67,3022.17,2947.67,2965.92,9833,21624
7/30/99,2966.67,3005.67,2954.67,2955.17,8434,21746
8/2/99,2955.67,3003.67,2940.67,2952.67,7480,22164
8/3/99,2952.67,2977.67,2902.67,2935.67,9011,21831
8/4/99,2933.67,2950.67,2890.67,2892.67,8285,21735
8/5/99,2894.62,2928.67,2843.67,2924.17,12224,22059
8/6/99,2924.17,2953.67,2889.67,2900.67,9775,21821
8/9/99,2895.67,2920.67,2871.67,2874.67,5195,21679
8/10/99,2870.67,2885.67,2810.67,2854.17,11028,21946
8/11/99,2854.67,2929.67,2853.67,2926.67,7912,21116
8/12/99,2927.67,2950.67,2896.67,2901.67,7291,20375
8/13/99,2901.67,2997.67,2893.72,2996.67,8180,21339
8/16/99,2998.67,3023.67,2980.67,3017.17,8722,21612
8/17/99,3013.67,3034.67,2982.67,3023.67,10042,22105
8/18/99,3024.22,3042.67,2998.67,3000.17,7744,22231
8/19/99,2999.67,3005.67,2955.67,2967.67,11549,22375
8/20/99,2968.67,3010.67,2961.67,3008.17,5232,22143
8/23/99,3006.67,3079.67,3006.67,3078.17,6681,22210
8/24/99,3080.67,3122.67,3057.67,3095.17,7911,22095
8/25/99,3096.67,3155.67,3085.17,3149.17,8404,22176
8/26/99,3148.67,3155.67,3104.67,3107.67,8641,22461
8/27/99,3107.67,3122.67,3078.67,3084.67,8241,23208
8/30/99,3078.67,3099.67,3040.67,3052.17,6042,23036
8/31/99,3057.67,3087.67,3011.67,3071.67,10231,22508
9/1/99,3073.67,3110.67,3038.67,3092.67,8036,22167
9/2/99,3091.67,3093.67,3040.67,3078.67,8821,22386
9/3/99,3081.67,3193.67,3071.67,3191.17,9966,22059
9/7/99,3191.67,3210.67,3175.67,3179.67,7665,22242
9/8/99,3178.17,3187.67,3133.67,3145.67,13660,20595
9/9/99,3144.67,3188.67,3134.67,3183.42,4698,18359
9/10/99,3211.67,3232.67,3184.67,3214.62,3115,16546
9/13/99,3203.67,3206.67,3170.67,3177.92,4372,13643
9/14/99,3163.67,3206.67,3161.67,3193.17,3848,10946
9/15/99,3219.67,3222.67,3142.67,3143.47,2667,10151
9/16/99,3145.67,3155.67,3093.67,3137.42,4217,8650
9/17/99,3092.05,3169.05,3087.55,3168.05,3096,2100
9/20/99,3180.05,3183.05,3146.05,3165.05,2335,2076
9/21/99,3173.05,3173.05,3098.05,3106.55,5116,1887
9/22/99,3105.05,3143.55,3078.05,3131.55,5365,1837
9/23/99,3132.05,3162.05,3010.55,3027.55,6163,1770
9/24/99,3028.05,3034.55,2970.05,3020.05,5969,1759
